-464.773	-464.773	0.495	10912206CytbX_Mono_ESMFold_docked15_0010
-464.768	-464.768	0.438	10912209CytbX_Mono_ESMFold_docked18_0369
-464.746	-464.746	0.438	10912197CytbX_Mono_ESMFold_docked6_0076
-464.734	-464.734	0.518	10912203CytbX_Mono_ESMFold_docked12_0294
-464.734	-464.734	0.463	10912213CytbX_Mono_ESMFold_docked22_0398
-464.733	-464.733	0.455	10912198CytbX_Mono_ESMFold_docked7_0261
-464.711	-464.711	0.489	10912207CytbX_Mono_ESMFold_docked16_0417
-464.703	-464.703	0.493	10912204CytbX_Mono_ESMFold_docked13_0360
-464.701	-464.701	0.483	10912210CytbX_Mono_ESMFold_docked19_0149
-464.694	-464.694	0.465	10912216CytbX_Mono_ESMFold_docked25_0199
-464.684	-464.684	0.480	10912217CytbX_Mono_ESMFold_docked26_0274
-464.669	-464.669	0.489	10912218CytbX_Mono_ESMFold_docked27_0106
-464.665	-464.665	0.468	10912201CytbX_Mono_ESMFold_docked10_0110
-464.659	-464.659	0.440	10912197CytbX_Mono_ESMFold_docked6_0002
-464.650	-464.650	0.447	10912212CytbX_Mono_ESMFold_docked21_0398
-464.646	-464.646	0.461	10912202CytbX_Mono_ESMFold_docked11_0002
-464.638	-464.638	0.458	10912207CytbX_Mono_ESMFold_docked16_0206
-464.613	-464.613	0.506	10912197CytbX_Mono_ESMFold_docked6_0074
-464.596	-464.596	0.513	10912215CytbX_Mono_ESMFold_docked24_0315
-464.595	-464.595	0.405	10912207CytbX_Mono_ESMFold_docked16_0304
-464.595	-464.595	0.499	10912191CytbX_Mono_ESMFold_docked28_0281
-464.595	-464.595	0.505	10912198CytbX_Mono_ESMFold_docked7_0389
-464.582	-464.582	0.496	10912218CytbX_Mono_ESMFold_docked27_0188
-464.575	-464.575	0.498	10912204CytbX_Mono_ESMFold_docked13_0315
-464.565	-464.565	0.472	10912194CytbX_Mono_ESMFold_docked3_0238
-464.559	-464.559	0.473	10912218CytbX_Mono_ESMFold_docked27_0312
-464.551	-464.551	0.509	10912204CytbX_Mono_ESMFold_docked13_0204
-464.536	-464.536	0.495	10912202CytbX_Mono_ESMFold_docked11_0449
-464.528	-464.528	0.462	10912218CytbX_Mono_ESMFold_docked27_0189
-464.521	-464.521	0.459	10912196CytbX_Mono_ESMFold_docked5_0489
-464.499	-464.499	0.491	10912218CytbX_Mono_ESMFold_docked27_0472
-464.493	-464.493	0.457	10912195CytbX_Mono_ESMFold_docked4_0366
-464.471	-464.471	0.492	10912204CytbX_Mono_ESMFold_docked13_0491
-464.462	-464.462	0.439	10912215CytbX_Mono_ESMFold_docked24_0017
-464.443	-464.443	0.504	10912194CytbX_Mono_ESMFold_docked3_0260
-464.425	-464.425	0.436	10912191CytbX_Mono_ESMFold_docked28_0081
-464.422	-464.422	0.450	10912199CytbX_Mono_ESMFold_docked8_0248
-464.418	-464.418	0.507	10912218CytbX_Mono_ESMFold_docked27_0132
-464.408	-464.408	0.489	10912215CytbX_Mono_ESMFold_docked24_0097
-464.399	-464.399	0.471	10912201CytbX_Mono_ESMFold_docked10_0486
-464.397	-464.397	0.486	10912197CytbX_Mono_ESMFold_docked6_0244
-464.394	-464.394	0.461	10912212CytbX_Mono_ESMFold_docked21_0395
-464.377	-464.377	0.474	10912207CytbX_Mono_ESMFold_docked16_0292
-464.376	-464.376	0.480	10912191CytbX_Mono_ESMFold_docked28_0192
-464.373	-464.373	0.480	10912198CytbX_Mono_ESMFold_docked7_0236
-464.371	-464.371	0.470	10912191CytbX_Mono_ESMFold_docked28_0491
-464.369	-464.369	0.474	10912203CytbX_Mono_ESMFold_docked12_0411
-464.367	-464.367	0.482	10912215CytbX_Mono_ESMFold_docked24_0300
-464.351	-464.351	0.488	10912202CytbX_Mono_ESMFold_docked11_0307
-464.343	-464.343	0.481	10912191CytbX_Mono_ESMFold_docked28_0227
-464.338	-464.338	0.446	10912210CytbX_Mono_ESMFold_docked19_0097
-464.337	-464.337	0.462	10912203CytbX_Mono_ESMFold_docked12_0154
-464.337	-464.337	0.479	10912207CytbX_Mono_ESMFold_docked16_0487
-464.331	-464.331	0.477	10912216CytbX_Mono_ESMFold_docked25_0341
-464.313	-464.313	0.493	10912212CytbX_Mono_ESMFold_docked21_0397
-464.300	-464.300	0.475	10912218CytbX_Mono_ESMFold_docked27_0112
-464.299	-464.299	0.514	10912216CytbX_Mono_ESMFold_docked25_0425
-464.289	-464.289	0.446	10912195CytbX_Mono_ESMFold_docked4_0445
-464.273	-464.273	0.467	10912198CytbX_Mono_ESMFold_docked7_0344
-464.267	-464.267	0.478	10912199CytbX_Mono_ESMFold_docked8_0389
-464.255	-464.255	0.416	10912194CytbX_Mono_ESMFold_docked3_0304
-464.248	-464.248	0.482	10912192CytbX_Mono_ESMFold_docked1_0333
-464.245	-464.245	0.460	10912197CytbX_Mono_ESMFold_docked6_0432
-464.233	-464.233	0.490	10912204CytbX_Mono_ESMFold_docked13_0273
-464.224	-464.224	0.465	10912202CytbX_Mono_ESMFold_docked11_0474
-464.213	-464.213	0.478	10912206CytbX_Mono_ESMFold_docked15_0410
-464.188	-464.188	0.461	10912199CytbX_Mono_ESMFold_docked8_0079
-464.185	-464.185	0.446	10912196CytbX_Mono_ESMFold_docked5_0086
-464.178	-464.178	0.494	10912218CytbX_Mono_ESMFold_docked27_0091
-464.173	-464.173	0.487	10912195CytbX_Mono_ESMFold_docked4_0081
-464.170	-464.170	0.446	10912215CytbX_Mono_ESMFold_docked24_0393
-464.167	-464.167	0.451	10912213CytbX_Mono_ESMFold_docked22_0484
-464.164	-464.164	0.479	10912214CytbX_Mono_ESMFold_docked23_0112
-464.163	-464.163	0.469	10912208CytbX_Mono_ESMFold_docked17_0177
-464.159	-464.159	0.497	10912196CytbX_Mono_ESMFold_docked5_0054
-464.155	-464.155	0.436	10912193CytbX_Mono_ESMFold_docked2_0466
-464.138	-464.138	0.517	10912213CytbX_Mono_ESMFold_docked22_0119
-464.131	-464.131	0.469	10912218CytbX_Mono_ESMFold_docked27_0018
-464.102	-464.102	0.482	10912216CytbX_Mono_ESMFold_docked25_0079
-464.095	-464.095	0.496	10912216CytbX_Mono_ESMFold_docked25_0170
-464.087	-464.087	0.431	10912204CytbX_Mono_ESMFold_docked13_0374
-464.070	-464.070	0.491	10912214CytbX_Mono_ESMFold_docked23_0229
-464.065	-464.065	0.488	10912195CytbX_Mono_ESMFold_docked4_0046
-464.060	-464.060	0.490	10912206CytbX_Mono_ESMFold_docked15_0472
-464.044	-464.044	0.486	10912204CytbX_Mono_ESMFold_docked13_0111
-464.042	-464.042	0.472	10912192CytbX_Mono_ESMFold_docked1_0128
-464.032	-464.032	0.478	10912202CytbX_Mono_ESMFold_docked11_0434
-464.030	-464.030	0.446	10912196CytbX_Mono_ESMFold_docked5_0377
-464.008	-464.008	0.455	10912210CytbX_Mono_ESMFold_docked19_0012
-464.006	-464.006	0.504	10912218CytbX_Mono_ESMFold_docked27_0473
-464.000	-464.000	0.519	10912213CytbX_Mono_ESMFold_docked22_0074
-463.997	-463.997	0.466	10912217CytbX_Mono_ESMFold_docked26_0400
-463.986	-463.986	0.449	10912203CytbX_Mono_ESMFold_docked12_0477
-463.985	-463.985	0.454	10912196CytbX_Mono_ESMFold_docked5_0366
-463.984	-463.984	0.473	10912200CytbX_Mono_ESMFold_docked9_0118
-463.979	-463.979	0.458	10912206CytbX_Mono_ESMFold_docked15_0357
-463.978	-463.978	0.427	10912204CytbX_Mono_ESMFold_docked13_0405
-463.974	-463.974	0.468	10912194CytbX_Mono_ESMFold_docked3_0022
-463.967	-463.967	0.493	10912193CytbX_Mono_ESMFold_docked2_0213
-463.961	-463.961	0.469	10912212CytbX_Mono_ESMFold_docked21_0262
-463.958	-463.958	0.475	10912194CytbX_Mono_ESMFold_docked3_0132
-463.951	-463.951	0.426	10912201CytbX_Mono_ESMFold_docked10_0161
-463.950	-463.950	0.429	10912206CytbX_Mono_ESMFold_docked15_0284
-463.950	-463.950	0.494	10912201CytbX_Mono_ESMFold_docked10_0237
-463.946	-463.946	0.430	10912200CytbX_Mono_ESMFold_docked9_0322
-463.942	-463.942	0.461	10912193CytbX_Mono_ESMFold_docked2_0258
-463.928	-463.928	0.471	10912205CytbX_Mono_ESMFold_docked14_0132
-463.927	-463.927	0.458	10912191CytbX_Mono_ESMFold_docked28_0086
-463.918	-463.918	0.461	10912210CytbX_Mono_ESMFold_docked19_0344
-463.917	-463.917	0.484	10912203CytbX_Mono_ESMFold_docked12_0059
-463.911	-463.911	0.512	10912210CytbX_Mono_ESMFold_docked19_0192
-463.908	-463.908	0.516	10912194CytbX_Mono_ESMFold_docked3_0247
-463.908	-463.908	0.501	10912191CytbX_Mono_ESMFold_docked28_0041
-463.899	-463.899	0.488	10912217CytbX_Mono_ESMFold_docked26_0318
-463.897	-463.897	0.464	10912199CytbX_Mono_ESMFold_docked8_0195
-463.896	-463.896	0.497	10912203CytbX_Mono_ESMFold_docked12_0400
-463.895	-463.895	0.490	10912203CytbX_Mono_ESMFold_docked12_0162
-463.893	-463.893	0.471	10912207CytbX_Mono_ESMFold_docked16_0422
-463.884	-463.884	0.488	10912217CytbX_Mono_ESMFold_docked26_0204
-463.884	-463.884	0.487	10912218CytbX_Mono_ESMFold_docked27_0084
-463.868	-463.868	0.506	10912204CytbX_Mono_ESMFold_docked13_0496
-463.862	-463.862	0.472	10912195CytbX_Mono_ESMFold_docked4_0106
-463.857	-463.857	0.425	10912213CytbX_Mono_ESMFold_docked22_0049
-463.857	-463.857	0.439	10912214CytbX_Mono_ESMFold_docked23_0005
-463.846	-463.846	0.492	10912213CytbX_Mono_ESMFold_docked22_0384
-463.844	-463.844	0.494	10912218CytbX_Mono_ESMFold_docked27_0334
-463.844	-463.844	0.448	10912202CytbX_Mono_ESMFold_docked11_0054
-463.844	-463.844	0.491	10912198CytbX_Mono_ESMFold_docked7_0452
-463.842	-463.842	0.499	10912218CytbX_Mono_ESMFold_docked27_0030
-463.829	-463.829	0.454	10912197CytbX_Mono_ESMFold_docked6_0316
-463.821	-463.821	0.487	10912206CytbX_Mono_ESMFold_docked15_0235
-463.806	-463.806	0.470	10912199CytbX_Mono_ESMFold_docked8_0039
-463.800	-463.800	0.471	10912192CytbX_Mono_ESMFold_docked1_0063
-463.792	-463.792	0.451	10912196CytbX_Mono_ESMFold_docked5_0088
-463.788	-463.788	0.483	10912217CytbX_Mono_ESMFold_docked26_0110
-463.786	-463.786	0.445	10912207CytbX_Mono_ESMFold_docked16_0375
-463.785	-463.785	0.485	10912206CytbX_Mono_ESMFold_docked15_0203
-463.785	-463.785	0.498	10912212CytbX_Mono_ESMFold_docked21_0026
-463.775	-463.775	0.465	10912218CytbX_Mono_ESMFold_docked27_0011
-463.770	-463.770	0.497	10912218CytbX_Mono_ESMFold_docked27_0036
-463.750	-463.750	0.450	10912192CytbX_Mono_ESMFold_docked1_0226
-463.748	-463.748	0.481	10912193CytbX_Mono_ESMFold_docked2_0271
-463.748	-463.748	0.502	10912214CytbX_Mono_ESMFold_docked23_0447
-463.744	-463.745	0.456	10912210CytbX_Mono_ESMFold_docked19_0148
-463.742	-463.742	0.456	10912195CytbX_Mono_ESMFold_docked4_0446
-463.741	-463.741	0.483	10912212CytbX_Mono_ESMFold_docked21_0154
-463.738	-463.738	0.465	10912206CytbX_Mono_ESMFold_docked15_0084
-463.735	-463.735	0.459	10912199CytbX_Mono_ESMFold_docked8_0399
-463.730	-463.730	0.490	10912201CytbX_Mono_ESMFold_docked10_0179
-463.730	-463.730	0.493	10912217CytbX_Mono_ESMFold_docked26_0108
-463.725	-463.725	0.442	10912199CytbX_Mono_ESMFold_docked8_0139
-463.725	-463.725	0.506	10912192CytbX_Mono_ESMFold_docked1_0434
-463.722	-463.722	0.509	10912210CytbX_Mono_ESMFold_docked19_0233
-463.721	-463.721	0.498	10912199CytbX_Mono_ESMFold_docked8_0416
-463.720	-463.720	0.475	10912195CytbX_Mono_ESMFold_docked4_0367
-463.711	-463.711	0.461	10912192CytbX_Mono_ESMFold_docked1_0323
-463.708	-463.708	0.467	10912214CytbX_Mono_ESMFold_docked23_0228
-463.705	-463.705	0.503	10912213CytbX_Mono_ESMFold_docked22_0425
-463.700	-463.700	0.477	10912199CytbX_Mono_ESMFold_docked8_0238
-463.700	-463.700	0.444	10912201CytbX_Mono_ESMFold_docked10_0141
-463.699	-463.699	0.510	10912205CytbX_Mono_ESMFold_docked14_0253
-463.687	-463.687	0.462	10912214CytbX_Mono_ESMFold_docked23_0085
-463.684	-463.684	0.479	10912200CytbX_Mono_ESMFold_docked9_0374
-463.680	-463.680	0.429	10912206CytbX_Mono_ESMFold_docked15_0181
-463.676	-463.676	0.485	10912195CytbX_Mono_ESMFold_docked4_0007
-463.669	-463.669	0.508	10912191CytbX_Mono_ESMFold_docked28_0076
-463.668	-463.668	0.493	10912192CytbX_Mono_ESMFold_docked1_0146
-463.662	-463.662	0.513	10912193CytbX_Mono_ESMFold_docked2_0358
-463.655	-463.655	0.442	10912218CytbX_Mono_ESMFold_docked27_0446
-463.648	-463.648	0.472	10912215CytbX_Mono_ESMFold_docked24_0239
-463.637	-463.637	0.492	10912213CytbX_Mono_ESMFold_docked22_0497
-463.633	-463.633	0.485	10912209CytbX_Mono_ESMFold_docked18_0392
-463.633	-463.633	0.467	10912214CytbX_Mono_ESMFold_docked23_0289
-463.620	-463.620	0.482	10912199CytbX_Mono_ESMFold_docked8_0136
-463.618	-463.618	0.462	10912197CytbX_Mono_ESMFold_docked6_0128
-463.614	-463.614	0.486	10912199CytbX_Mono_ESMFold_docked8_0223
-463.614	-463.614	0.521	10912211CytbX_Mono_ESMFold_docked20_0416
-463.608	-463.608	0.437	10912198CytbX_Mono_ESMFold_docked7_0179
-463.606	-463.606	0.465	10912211CytbX_Mono_ESMFold_docked20_0307
-463.596	-463.596	0.461	10912212CytbX_Mono_ESMFold_docked21_0280
-463.594	-463.594	0.461	10912194CytbX_Mono_ESMFold_docked3_0421
-463.594	-463.594	0.495	10912205CytbX_Mono_ESMFold_docked14_0025
-463.588	-463.588	0.481	10912194CytbX_Mono_ESMFold_docked3_0428
-463.587	-463.587	0.499	10912206CytbX_Mono_ESMFold_docked15_0240
-463.585	-463.585	0.480	10912207CytbX_Mono_ESMFold_docked16_0337
-463.581	-463.581	0.475	10912197CytbX_Mono_ESMFold_docked6_0439
-463.567	-463.567	0.488	10912198CytbX_Mono_ESMFold_docked7_0011
-463.563	-463.563	0.457	10912197CytbX_Mono_ESMFold_docked6_0081
-463.561	-463.561	0.503	10912195CytbX_Mono_ESMFold_docked4_0048
-463.560	-463.560	0.459	10912206CytbX_Mono_ESMFold_docked15_0205
-463.552	-463.552	0.472	10912192CytbX_Mono_ESMFold_docked1_0214
-463.549	-463.549	0.459	10912209CytbX_Mono_ESMFold_docked18_0447
-463.547	-463.547	0.419	10912215CytbX_Mono_ESMFold_docked24_0059
-463.543	-463.543	0.478	10912216CytbX_Mono_ESMFold_docked25_0193
-463.543	-463.543	0.488	10912201CytbX_Mono_ESMFold_docked10_0235
-463.541	-463.541	0.473	10912204CytbX_Mono_ESMFold_docked13_0193
-463.521	-463.521	0.461	10912193CytbX_Mono_ESMFold_docked2_0229
-463.517	-463.517	0.478	10912210CytbX_Mono_ESMFold_docked19_0289
-463.516	-463.516	0.495	10912200CytbX_Mono_ESMFold_docked9_0457
-463.493	-463.493	0.470	10912192CytbX_Mono_ESMFold_docked1_0164
-463.490	-463.490	0.471	10912208CytbX_Mono_ESMFold_docked17_0469
-463.485	-463.485	0.463	10912211CytbX_Mono_ESMFold_docked20_0054
-463.476	-463.476	0.493	10912217CytbX_Mono_ESMFold_docked26_0338
-463.474	-463.474	0.469	10912213CytbX_Mono_ESMFold_docked22_0242
-463.472	-463.472	0.475	10912215CytbX_Mono_ESMFold_docked24_0458
-463.465	-463.465	0.490	10912213CytbX_Mono_ESMFold_docked22_0491
-463.465	-463.465	0.454	10912197CytbX_Mono_ESMFold_docked6_0142
-463.463	-463.463	0.444	10912196CytbX_Mono_ESMFold_docked5_0338
-463.463	-463.463	0.487	10912202CytbX_Mono_ESMFold_docked11_0349
-463.460	-463.460	0.472	10912208CytbX_Mono_ESMFold_docked17_0294
-463.456	-463.456	0.477	10912201CytbX_Mono_ESMFold_docked10_0001
-463.452	-463.452	0.467	10912212CytbX_Mono_ESMFold_docked21_0179
-463.448	-463.448	0.468	10912205CytbX_Mono_ESMFold_docked14_0326
-463.442	-463.442	0.491	10912209CytbX_Mono_ESMFold_docked18_0435
-463.438	-463.438	0.483	10912210CytbX_Mono_ESMFold_docked19_0060
-463.438	-463.438	0.482	10912201CytbX_Mono_ESMFold_docked10_0398
-463.427	-463.427	0.484	10912211CytbX_Mono_ESMFold_docked20_0140
-463.423	-463.423	0.492	10912202CytbX_Mono_ESMFold_docked11_0052
