-471.389	0.687	0.596	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0396
-471.386	0.683	0.572	10938025CytbX_Rosetta_Monoheme220_flexV1KIH_0192
-471.386	0.977	0.567	10938022CytbX_Rosetta_Monoheme217_flexV1KIH_0472
-471.376	0.881	0.581	10938027CytbX_Rosetta_Monoheme222_flexV1KIH_0413
-471.325	0.643	0.630	10918651CytbX_Rosetta_Monoheme26_flexV1KIH_0079
-471.309	0.958	0.579	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0029
-471.307	0.937	0.600	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0142
-471.302	0.695	0.579	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0305
-471.243	0.988	0.554	10938020CytbX_Rosetta_Monoheme215_flexV1KIH_0468
-471.237	0.861	0.609	10938007CytbX_Rosetta_Monoheme22_flexV1KIH_0028
-471.225	0.612	0.600	10938006CytbX_Rosetta_Monoheme21_flexV1KIH_0312
-471.216	0.613	0.556	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0036
-471.216	0.613	0.568	10938016CytbX_Rosetta_Monoheme211_flexV1KIH_0330
-471.216	0.613	0.572	10918652CytbX_Rosetta_Monoheme27_flexV1KIH_0144
-471.212	0.612	0.556	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0282
-471.212	0.612	0.568	10938029CytbX_Rosetta_Monoheme224_flexV1KIH_0281
-471.207	0.614	0.582	10918651CytbX_Rosetta_Monoheme26_flexV1KIH_0282
-471.207	0.614	0.582	10918654CytbX_Rosetta_Monoheme29_flexV1KIH_0221
-471.207	0.614	0.584	10938014CytbX_Rosetta_Monoheme29_flexV1KIH_0136
-471.207	0.614	0.586	10918646CytbX_Rosetta_Monoheme21_flexV1KIH_0036
-471.200	0.614	0.568	10938009CytbX_Rosetta_Monoheme24_flexV1KIH_0202
-471.200	0.614	0.568	10938018CytbX_Rosetta_Monoheme213_flexV1KIH_0491
-471.200	0.614	0.568	10938031CytbX_Rosetta_Monoheme226_flexV1KIH_0090
-471.200	0.614	0.570	10938024CytbX_Rosetta_Monoheme219_flexV1KIH_0458
-471.200	0.614	0.572	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0451
-471.200	0.614	0.574	10928215CytbX_Rosetta_Monoheme218_flexV1KIH_0002
-471.200	0.614	0.574	10938032CytbX_Rosetta_Monoheme227_flexV1KIH_0427
-471.200	0.614	0.574	10936424CytbX_Rosetta_Monoheme228_flexV1KIH_0335
-471.200	0.614	0.578	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0343
-471.200	0.614	0.579	10938028CytbX_Rosetta_Monoheme223_flexV1KIH_0146
-471.200	0.614	0.580	10918649CytbX_Rosetta_Monoheme24_flexV1KIH_0089
-471.200	0.614	0.580	10918657CytbX_Rosetta_Monoheme212_flexV1KIH_0086
-471.197	0.673	0.593	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0263
-471.196	0.614	0.566	10918651CytbX_Rosetta_Monoheme26_flexV1KIH_0113
-471.193	0.613	0.580	10938027CytbX_Rosetta_Monoheme222_flexV1KIH_0444
-471.193	0.613	0.582	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0419
-471.192	0.615	0.558	10938026CytbX_Rosetta_Monoheme221_flexV1KIH_0014
-471.190	0.616	0.585	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0378
-471.189	0.648	0.597	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0065
-471.188	0.613	0.581	10938031CytbX_Rosetta_Monoheme226_flexV1KIH_0231
-471.188	0.614	0.576	10938010CytbX_Rosetta_Monoheme25_flexV1KIH_0218
-471.188	0.700	0.574	10938022CytbX_Rosetta_Monoheme217_flexV1KIH_0047
-471.187	0.613	0.568	10938024CytbX_Rosetta_Monoheme219_flexV1KIH_0064
-471.186	0.614	0.568	10918646CytbX_Rosetta_Monoheme21_flexV1KIH_0204
-471.186	0.616	0.575	10918646CytbX_Rosetta_Monoheme21_flexV1KIH_0046
-471.185	0.615	0.583	10938021CytbX_Rosetta_Monoheme216_flexV1KIH_0104
-471.185	0.615	0.589	10918657CytbX_Rosetta_Monoheme212_flexV1KIH_0057
-471.184	0.616	0.583	10928238CytbX_Rosetta_Monoheme220_flexV1KIH_0008
-471.183	0.614	0.580	10938029CytbX_Rosetta_Monoheme224_flexV1KIH_0073
-471.183	0.700	0.566	10938016CytbX_Rosetta_Monoheme211_flexV1KIH_0173
-471.182	0.615	0.575	10918652CytbX_Rosetta_Monoheme27_flexV1KIH_0182
-471.182	0.914	0.555	10918650CytbX_Rosetta_Monoheme25_flexV1KIH_0103
-471.181	0.699	0.564	10938029CytbX_Rosetta_Monoheme224_flexV1KIH_0010
-471.180	0.699	0.561	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0153
-471.180	0.699	0.551	10938010CytbX_Rosetta_Monoheme25_flexV1KIH_0311
-471.179	0.614	0.570	10918648CytbX_Rosetta_Monoheme23_flexV1KIH_0112
-471.179	0.614	0.580	10938020CytbX_Rosetta_Monoheme215_flexV1KIH_0466
-471.179	0.614	0.581	10938020CytbX_Rosetta_Monoheme215_flexV1KIH_0376
-471.178	0.618	0.588	10918655CytbX_Rosetta_Monoheme210_flexV1KIH_0063
-471.178	0.699	0.559	10918653CytbX_Rosetta_Monoheme28_flexV1KIH_0265
-471.178	0.700	0.560	10918651CytbX_Rosetta_Monoheme26_flexV1KIH_0066
-471.178	0.700	0.562	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0147
-471.178	0.700	0.567	10938011CytbX_Rosetta_Monoheme26_flexV1KIH_0197
-471.178	0.700	0.569	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0147
-471.177	0.614	0.570	10938021CytbX_Rosetta_Monoheme216_flexV1KIH_0239
-471.177	0.615	0.579	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0337
-471.177	0.615	0.561	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0027
-471.177	0.615	0.563	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0211
-471.177	0.615	0.565	10938031CytbX_Rosetta_Monoheme226_flexV1KIH_0321
-471.177	0.615	0.569	10938027CytbX_Rosetta_Monoheme222_flexV1KIH_0011
-471.177	0.699	0.546	10938025CytbX_Rosetta_Monoheme220_flexV1KIH_0292
-471.177	0.700	0.556	10938024CytbX_Rosetta_Monoheme219_flexV1KIH_0258
-471.176	0.699	0.564	10918646CytbX_Rosetta_Monoheme21_flexV1KIH_0179
-471.176	0.699	0.568	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0279
-471.176	0.700	0.552	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0251
-471.175	0.614	0.559	10918655CytbX_Rosetta_Monoheme210_flexV1KIH_0056
-471.175	0.699	0.565	10938025CytbX_Rosetta_Monoheme220_flexV1KIH_0233
-471.175	0.699	0.559	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0203
-471.175	0.700	0.562	10938010CytbX_Rosetta_Monoheme25_flexV1KIH_0426
-471.174	0.613	0.577	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0238
-471.174	0.698	0.577	10938011CytbX_Rosetta_Monoheme26_flexV1KIH_0055
-471.174	0.700	0.581	10938009CytbX_Rosetta_Monoheme24_flexV1KIH_0309
-471.173	0.614	0.587	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0002
-471.173	0.618	0.578	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0057
-471.173	0.698	0.542	10918646CytbX_Rosetta_Monoheme21_flexV1KIH_0052
-471.172	0.697	0.567	10938031CytbX_Rosetta_Monoheme226_flexV1KIH_0336
-471.172	0.697	0.568	10938008CytbX_Rosetta_Monoheme23_flexV1KIH_0050
-471.172	0.700	0.558	10938020CytbX_Rosetta_Monoheme215_flexV1KIH_0419
-471.171	0.615	0.576	10938006CytbX_Rosetta_Monoheme21_flexV1KIH_0205
-471.171	0.700	0.548	10938028CytbX_Rosetta_Monoheme223_flexV1KIH_0381
-471.170	0.698	0.561	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0392
-471.170	0.699	0.567	10918655CytbX_Rosetta_Monoheme210_flexV1KIH_0072
-471.170	0.699	0.570	10938022CytbX_Rosetta_Monoheme217_flexV1KIH_0218
-471.170	0.700	0.554	10918651CytbX_Rosetta_Monoheme26_flexV1KIH_0184
-471.170	0.700	0.557	10938012CytbX_Rosetta_Monoheme27_flexV1KIH_0014
-471.169	0.698	0.575	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0042
-471.168	0.612	0.558	10918650CytbX_Rosetta_Monoheme25_flexV1KIH_0175
-471.168	0.614	0.567	10938012CytbX_Rosetta_Monoheme27_flexV1KIH_0284
-471.168	0.614	0.565	10918654CytbX_Rosetta_Monoheme29_flexV1KIH_0112
-471.168	0.614	0.565	10938025CytbX_Rosetta_Monoheme220_flexV1KIH_0045
-471.168	0.614	0.567	10938027CytbX_Rosetta_Monoheme222_flexV1KIH_0292
-471.168	0.614	0.568	10938022CytbX_Rosetta_Monoheme217_flexV1KIH_0134
-471.168	0.698	0.561	10918655CytbX_Rosetta_Monoheme210_flexV1KIH_0110
-471.168	0.699	0.564	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0082
-471.168	0.699	0.586	10938007CytbX_Rosetta_Monoheme22_flexV1KIH_0394
-471.168	0.700	0.563	10938006CytbX_Rosetta_Monoheme21_flexV1KIH_0227
-471.168	0.700	0.556	10938030CytbX_Rosetta_Monoheme225_flexV1KIH_0360
-471.167	0.697	0.554	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0173
-471.166	0.615	0.596	10938007CytbX_Rosetta_Monoheme22_flexV1KIH_0035
-471.166	0.699	0.553	10936424CytbX_Rosetta_Monoheme228_flexV1KIH_0093
-471.165	0.698	0.559	10938024CytbX_Rosetta_Monoheme219_flexV1KIH_0026
-471.164	0.615	0.587	10938022CytbX_Rosetta_Monoheme217_flexV1KIH_0349
-471.164	0.698	0.568	10918654CytbX_Rosetta_Monoheme29_flexV1KIH_0271
-471.164	0.698	0.568	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0065
-471.163	0.618	0.566	10918652CytbX_Rosetta_Monoheme27_flexV1KIH_0043
-471.163	0.697	0.561	10938021CytbX_Rosetta_Monoheme216_flexV1KIH_0141
-471.163	0.698	0.547	10938027CytbX_Rosetta_Monoheme222_flexV1KIH_0192
-471.162	0.618	0.577	10938016CytbX_Rosetta_Monoheme211_flexV1KIH_0442
-471.162	0.698	0.576	10938032CytbX_Rosetta_Monoheme227_flexV1KIH_0458
-471.162	0.700	0.559	10938014CytbX_Rosetta_Monoheme29_flexV1KIH_0254
-471.162	0.700	0.559	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0310
-471.161	0.617	0.557	10938028CytbX_Rosetta_Monoheme223_flexV1KIH_0113
-471.161	0.698	0.564	10918649CytbX_Rosetta_Monoheme24_flexV1KIH_0001
-471.159	0.613	0.583	10938006CytbX_Rosetta_Monoheme21_flexV1KIH_0065
-471.159	0.697	0.562	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0338
-471.158	0.698	0.566	10918649CytbX_Rosetta_Monoheme24_flexV1KIH_0109
-471.158	0.699	0.546	10918646CytbX_Rosetta_Monoheme21_flexV1KIH_0187
-471.157	0.697	0.569	10938021CytbX_Rosetta_Monoheme216_flexV1KIH_0468
-471.156	0.700	0.568	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0163
-471.155	0.698	0.585	10938022CytbX_Rosetta_Monoheme217_flexV1KIH_0209
-471.155	0.700	0.559	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0252
-471.153	0.697	0.561	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0140
-471.152	0.661	0.579	10938014CytbX_Rosetta_Monoheme29_flexV1KIH_0391
-471.152	0.701	0.553	10938026CytbX_Rosetta_Monoheme221_flexV1KIH_0138
-471.151	0.698	0.548	10938014CytbX_Rosetta_Monoheme29_flexV1KIH_0452
-471.150	0.671	0.604	10918648CytbX_Rosetta_Monoheme23_flexV1KIH_0036
-471.150	0.698	0.563	10938014CytbX_Rosetta_Monoheme29_flexV1KIH_0103
-471.149	0.698	0.573	10938012CytbX_Rosetta_Monoheme27_flexV1KIH_0002
-471.148	0.698	0.562	10938012CytbX_Rosetta_Monoheme27_flexV1KIH_0236
-471.143	0.696	0.562	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0256
-471.143	0.696	0.556	10938014CytbX_Rosetta_Monoheme29_flexV1KIH_0295
-471.142	0.618	0.575	10918653CytbX_Rosetta_Monoheme28_flexV1KIH_0135
-471.142	0.697	0.574	10938019CytbX_Rosetta_Monoheme214_flexV1KIH_0155
-471.141	0.687	0.580	10938025CytbX_Rosetta_Monoheme220_flexV1KIH_0006
-471.139	0.697	0.541	10938010CytbX_Rosetta_Monoheme25_flexV1KIH_0499
-471.138	0.696	0.555	10918648CytbX_Rosetta_Monoheme23_flexV1KIH_0007
-471.138	0.697	0.551	10938007CytbX_Rosetta_Monoheme22_flexV1KIH_0036
-471.136	0.696	0.570	10918652CytbX_Rosetta_Monoheme27_flexV1KIH_0193
-471.135	0.697	0.563	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0252
-471.133	0.696	0.562	10938031CytbX_Rosetta_Monoheme226_flexV1KIH_0118
-471.133	0.696	0.559	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0155
-471.131	0.696	0.564	10938027CytbX_Rosetta_Monoheme222_flexV1KIH_0329
-471.129	0.684	0.570	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0273
-471.129	0.698	0.552	10938022CytbX_Rosetta_Monoheme217_flexV1KIH_0127
-471.128	0.695	0.569	10918652CytbX_Rosetta_Monoheme27_flexV1KIH_0023
-471.128	0.695	0.569	10938031CytbX_Rosetta_Monoheme226_flexV1KIH_0053
-471.126	0.619	0.590	10938010CytbX_Rosetta_Monoheme25_flexV1KIH_0352
-471.125	0.955	0.581	10938011CytbX_Rosetta_Monoheme26_flexV1KIH_0367
-471.124	0.695	0.554	10938014CytbX_Rosetta_Monoheme29_flexV1KIH_0395
-471.124	0.696	0.557	10938024CytbX_Rosetta_Monoheme219_flexV1KIH_0075
-471.124	0.696	0.554	10918646CytbX_Rosetta_Monoheme21_flexV1KIH_0198
-471.122	0.635	0.625	10938007CytbX_Rosetta_Monoheme22_flexV1KIH_0135
-471.122	0.696	0.540	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0039
-471.116	0.696	0.561	10938030CytbX_Rosetta_Monoheme225_flexV1KIH_0390
-471.114	0.682	0.580	10918652CytbX_Rosetta_Monoheme27_flexV1KIH_0058
-471.113	0.694	0.563	10938007CytbX_Rosetta_Monoheme22_flexV1KIH_0377
-471.113	0.694	0.584	10938032CytbX_Rosetta_Monoheme227_flexV1KIH_0186
-471.113	0.694	0.558	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0055
-471.113	0.694	0.564	10938020CytbX_Rosetta_Monoheme215_flexV1KIH_0312
-471.112	0.694	0.571	10938030CytbX_Rosetta_Monoheme225_flexV1KIH_0193
-471.112	0.694	0.572	10938023CytbX_Rosetta_Monoheme218_flexV1KIH_0277
-471.112	0.694	0.567	10918651CytbX_Rosetta_Monoheme26_flexV1KIH_0217
-471.112	0.694	0.578	10938032CytbX_Rosetta_Monoheme227_flexV1KIH_0314
-471.112	0.694	0.580	10938026CytbX_Rosetta_Monoheme221_flexV1KIH_0388
-471.111	0.694	0.555	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0409
-471.110	0.694	0.561	10938025CytbX_Rosetta_Monoheme220_flexV1KIH_0231
-471.110	0.694	0.565	10936424CytbX_Rosetta_Monoheme228_flexV1KIH_0234
-471.109	0.694	0.567	10938025CytbX_Rosetta_Monoheme220_flexV1KIH_0360
-471.108	0.694	0.575	10936424CytbX_Rosetta_Monoheme228_flexV1KIH_0099
-471.108	0.694	0.588	10938026CytbX_Rosetta_Monoheme221_flexV1KIH_0018
-471.106	0.693	0.576	10938012CytbX_Rosetta_Monoheme27_flexV1KIH_0449
-471.106	0.694	0.561	10918651CytbX_Rosetta_Monoheme26_flexV1KIH_0084
-471.106	0.694	0.578	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0260
-471.106	0.695	0.560	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0001
-471.106	0.696	0.531	10938010CytbX_Rosetta_Monoheme25_flexV1KIH_0408
-471.105	0.694	0.563	10918648CytbX_Rosetta_Monoheme23_flexV1KIH_0050
-471.105	0.694	0.591	10938012CytbX_Rosetta_Monoheme27_flexV1KIH_0344
-471.105	0.695	0.567	10938032CytbX_Rosetta_Monoheme227_flexV1KIH_0228
-471.105	0.695	0.569	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0304
-471.105	0.695	0.579	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0207
-471.105	0.695	0.581	10938018CytbX_Rosetta_Monoheme213_flexV1KIH_0206
-471.104	0.694	0.552	10938009CytbX_Rosetta_Monoheme24_flexV1KIH_0473
-471.104	0.694	0.572	10938015CytbX_Rosetta_Monoheme210_flexV1KIH_0210
-471.102	0.694	0.571	10938017CytbX_Rosetta_Monoheme212_flexV1KIH_0465
-471.102	0.694	0.565	10938007CytbX_Rosetta_Monoheme22_flexV1KIH_0492
-471.102	0.779	0.570	10938028CytbX_Rosetta_Monoheme223_flexV1KIH_0309
-471.101	0.693	0.557	10938028CytbX_Rosetta_Monoheme223_flexV1KIH_0055
-471.101	0.694	0.554	10938026CytbX_Rosetta_Monoheme221_flexV1KIH_0354
-471.101	0.695	0.561	10938029CytbX_Rosetta_Monoheme224_flexV1KIH_0079
-471.101	0.695	0.563	10918649CytbX_Rosetta_Monoheme24_flexV1KIH_0255
-471.101	0.696	0.580	10938010CytbX_Rosetta_Monoheme25_flexV1KIH_0007
-471.100	0.695	0.569	10938020CytbX_Rosetta_Monoheme215_flexV1KIH_0251
-471.100	0.695	0.576	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0122
-471.100	0.701	0.582	10938018CytbX_Rosetta_Monoheme213_flexV1KIH_0477
-471.099	0.694	0.565	10938030CytbX_Rosetta_Monoheme225_flexV1KIH_0308
-471.098	0.694	0.574	10938031CytbX_Rosetta_Monoheme226_flexV1KIH_0412
-471.097	0.694	0.569	10938032CytbX_Rosetta_Monoheme227_flexV1KIH_0173
-471.097	0.694	0.574	10938028CytbX_Rosetta_Monoheme223_flexV1KIH_0283
-471.097	0.694	0.575	10918646CytbX_Rosetta_Monoheme21_flexV1KIH_0166
-471.097	0.694	0.571	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0051
-471.097	0.694	0.578	10938012CytbX_Rosetta_Monoheme27_flexV1KIH_0193
-471.096	0.691	0.565	10938026CytbX_Rosetta_Monoheme221_flexV1KIH_0431
-471.096	0.693	0.569	10938013CytbX_Rosetta_Monoheme28_flexV1KIH_0169
-471.096	0.694	0.583	10938020CytbX_Rosetta_Monoheme215_flexV1KIH_0497
-471.096	0.694	0.589	10918650CytbX_Rosetta_Monoheme25_flexV1KIH_0007
-471.095	0.680	0.581	10918656CytbX_Rosetta_Monoheme211_flexV1KIH_0178
-471.095	0.693	0.575	10938022CytbX_Rosetta_Monoheme217_flexV1KIH_0458
-471.095	0.694	0.575	10938027CytbX_Rosetta_Monoheme222_flexV1KIH_0203
-471.094	0.694	0.578	10918648CytbX_Rosetta_Monoheme23_flexV1KIH_0067
